osmid,y,x,street_count,highway,geometry
2298061159,45.6567398,25.6126394,3,,POINT (25.6126394 45.6567398)
2298061160,45.6543644,25.6123939,3,,POINT (25.6123939 45.6543644)
2301772579,45.6578061,25.5879569,3,,POINT (25.5879569 45.6578061)
2304013554,45.6752204,25.6485376,3,,POINT (25.6485376 45.6752204)
2304013559,45.674573,25.6477692,3,,POINT (25.6477692 45.674573)
2304013581,45.6760941,25.6508229,3,,POINT (25.6508229 45.6760941)
2304013586,45.6751941,25.6493092,3,,POINT (25.6493092 45.6751941)
2304013596,45.6735359,25.6461236,3,,POINT (25.6461236 45.6735359)
2304013600,45.6740238,25.6482212,3,,POINT (25.6482212 45.6740238)
2304013607,45.6747951,25.6503535,3,,POINT (25.6503535 45.6747951)
2304013617,45.675496,25.6489561,3,,POINT (25.6489561 45.675496)
2304013623,45.6746264,25.6500209,1,,POINT (25.6500209 45.6746264)
2304013625,45.6763759,25.6504752,3,,POINT (25.6504752 45.6763759)
2304013634,45.6729847,25.649524,3,,POINT (25.649524 45.6729847)
2304013636,45.6745391,25.6490176,3,,POINT (25.6490176 45.6745391)
2304013640,45.6750651,25.6499939,3,,POINT (25.6499939 45.6750651)
2304013644,45.6757546,25.6511528,3,,POINT (25.6511528 45.6757546)
2307042003,45.6730557,25.6034795,3,,POINT (25.6034795 45.6730557)
2307042004,45.6722609,25.6033422,3,,POINT (25.6033422 45.6722609)
2307042006,45.6751387,25.6050039,3,,POINT (25.6050039 45.6751387)
2307042008,45.6718614,25.6044207,3,,POINT (25.6044207 45.6718614)
2307042009,45.6719332,25.6032909,3,,POINT (25.6032909 45.6719332)
2308741598,45.6352623,25.570642,3,,POINT (25.570642 45.6352623)
2308741616,45.6354762,25.5700536,1,,POINT (25.5700536 45.6354762)
2308988876,45.6348031,25.585348,3,,POINT (25.585348 45.6348031)
2308993188,45.6321555,25.5806773,3,,POINT (25.5806773 45.6321555)
2309012120,45.6337513,25.5852246,1,,POINT (25.5852246 45.6337513)
2309013330,45.6347003,25.5853212,1,,POINT (25.5853212 45.6347003)
2309661514,45.6509665,25.6090896,3,,POINT (25.6090896 45.6509665)
2309716375,45.6582358,25.6217486,3,,POINT (25.6217486 45.6582358)
2309762588,45.6439164,25.6383472,3,,POINT (25.6383472 45.6439164)
2309787988,45.6346908,25.6334927,3,,POINT (25.6334927 45.6346908)
2309788016,45.6345156,25.634211,3,,POINT (25.634211 45.6345156)
2309827731,45.631022,25.6378107,3,,POINT (25.6378107 45.631022)
2309827748,45.6311111,25.6373336,3,,POINT (25.6373336 45.6311111)
2309827763,45.6309564,25.6374624,3,,POINT (25.6374624 45.6309564)
2309892281,45.6188106,25.6500952,3,,POINT (25.6500952 45.6188106)
2309927466,45.6810665,25.6389272,3,,POINT (25.6389272 45.6810665)
2309927467,45.6789118,25.6323724,3,,POINT (25.6323724 45.6789118)
2309927468,45.681298,25.6307471,3,,POINT (25.6307471 45.681298)
2309955358,45.6494952,25.6298084,4,,POINT (25.6298084 45.6494952)
2309955361,45.6495348,25.6288333,3,,POINT (25.6288333 45.6495348)
2309981246,45.6333483,25.632778,3,,POINT (25.632778 45.6333483)
2310020937,45.6451947,25.6364926,3,,POINT (25.6364926 45.6451947)
2310020962,45.6342937,25.6392716,4,,POINT (25.6392716 45.6342937)
2310910473,45.6766064,25.6425283,3,,POINT (25.6425283 45.6766064)
2310910474,45.6781477,25.6451834,3,,POINT (25.6451834 45.6781477)
2310914296,45.6751929,25.6471231,3,,POINT (25.6471231 45.6751929)
2311101855,45.6783393,25.5873736,3,,POINT (25.5873736 45.6783393)
2311185341,45.6356331,25.5800606,3,,POINT (25.5800606 45.6356331)
2311185342,45.6361267,25.580421,3,,POINT (25.580421 45.6361267)
2311185350,45.6358062,25.5797792,4,,POINT (25.5797792 45.6358062)
2311281442,45.6578163,25.5922524,1,,POINT (25.5922524 45.6578163)
2312107450,45.6583012,25.5624906,3,,POINT (25.5624906 45.6583012)
2313090738,45.6298954,25.5805488,1,,POINT (25.5805488 45.6298954)
2313090743,45.6325299,25.5812252,3,,POINT (25.5812252 45.6325299)
2313692027,45.6723261,25.6063511,1,,POINT (25.6063511 45.6723261)
2313692037,45.6771744,25.6073906,3,,POINT (25.6073906 45.6771744)
2313722783,45.6151956,25.6438164,1,,POINT (25.6438164 45.6151956)
2313820371,45.6378177,25.5702514,3,,POINT (25.5702514 45.6378177)
2313858599,45.6313836,25.5791034,1,,POINT (25.5791034 45.6313836)
2314399465,45.6273021,25.580533,1,,POINT (25.580533 45.6273021)
2314660345,45.6430945,25.6039728,1,,POINT (25.6039728 45.6430945)
2315768601,45.6139023,25.6301004,3,,POINT (25.6301004 45.6139023)
2315768606,45.6133847,25.6297405,1,,POINT (25.6297405 45.6133847)
2315768607,45.6146714,25.6313245,3,,POINT (25.6313245 45.6146714)
2315772670,45.6156119,25.628625,1,,POINT (25.628625 45.6156119)
2316882195,45.6409215,25.6359396,3,,POINT (25.6359396 45.6409215)
2318440113,45.6592313,25.6001508,1,,POINT (25.6001508 45.6592313)
2319984218,45.6492178,25.634286,4,,POINT (25.634286 45.6492178)
2319984226,45.6494159,25.6342994,3,,POINT (25.6342994 45.6494159)
2322400489,45.6508778,25.5851929,3,,POINT (25.5851929 45.6508778)
2322400490,45.650634,25.5848723,1,,POINT (25.5848723 45.650634)
2323958023,45.6388728,25.6215451,3,,POINT (25.6215451 45.6388728)
2323983830,45.6414402,25.6311832,3,,POINT (25.6311832 45.6414402)
2324751914,45.6560174,25.569333,3,,POINT (25.569333 45.6560174)
2328345804,45.6665904,25.5973757,4,,POINT (25.5973757 45.6665904)
2335973219,45.6652947,25.5681461,4,,POINT (25.5681461 45.6652947)
2337461588,45.6777548,25.5551484,3,,POINT (25.5551484 45.6777548)
2337461593,45.6784799,25.5560908,3,,POINT (25.5560908 45.6784799)
2337461598,45.6789301,25.5552902,3,,POINT (25.5552902 45.6789301)
2337461601,45.6790126,25.5555102,3,,POINT (25.5555102 45.6790126)
2337461604,45.6798586,25.556255,3,,POINT (25.556255 45.6798586)
2337461641,45.6882369,25.5684462,3,,POINT (25.5684462 45.6882369)
2338144057,45.6630589,25.6293109,3,,POINT (25.6293109 45.6630589)
2340332499,45.6647197,25.5837946,3,,POINT (25.5837946 45.6647197)
2340332524,45.6649659,25.5835162,3,,POINT (25.5835162 45.6649659)
2350922372,45.6335914,25.6327507,3,,POINT (25.6327507 45.6335914)
2350922380,45.6337401,25.6347879,3,crossing,POINT (25.6347879 45.6337401)
2361301150,45.6423366,25.6214574,1,,POINT (25.6214574 45.6423366)
2361301154,45.6425772,25.6219257,3,,POINT (25.6219257 45.6425772)
2361301156,45.6424418,25.6216633,2,,POINT (25.6216633 45.6424418)
2371228066,45.6652711,25.5922953,3,,POINT (25.5922953 45.6652711)
2374989403,45.6454323,25.580365,3,,POINT (25.580365 45.6454323)
2374989406,45.6447154,25.5841218,3,,POINT (25.5841218 45.6447154)
2374989408,45.6440258,25.5851389,1,,POINT (25.5851389 45.6440258)
2382093633,45.6221495,25.6353767,3,,POINT (25.6353767 45.6221495)
2382094667,45.6367207,25.5645515,3,,POINT (25.5645515 45.6367207)
2382102355,45.6026615,25.553311,3,,POINT (25.553311 45.6026615)
2382118977,45.6625634,25.5783673,2,,POINT (25.5783673 45.6625634)
2383538425,45.6601846,25.5667721,3,,POINT (25.5667721 45.6601846)
2388243371,45.663038,25.5766837,3,,POINT (25.5766837 45.663038)
2388253256,45.6584061,25.62143,3,,POINT (25.62143 45.6584061)
2388262536,45.6494054,25.6274522,3,,POINT (25.6274522 45.6494054)
2460947675,45.651248,25.6268909,3,,POINT (25.6268909 45.651248)
2460947679,45.6532717,25.6264017,3,,POINT (25.6264017 45.6532717)
2471479605,45.6935025,25.5833808,3,,POINT (25.5833808 45.6935025)
2471479614,45.6933707,25.5831173,3,,POINT (25.5831173 45.6933707)
2471479621,45.6932149,25.5832454,3,,POINT (25.5832454 45.6932149)
2471490128,45.7078951,25.5774976,3,,POINT (25.5774976 45.7078951)
2471490129,45.7125524,25.5797085,3,,POINT (25.5797085 45.7125524)
2471490130,45.7108438,25.5767961,3,,POINT (25.5767961 45.7108438)
2478053515,45.702942,25.5866266,1,,POINT (25.5866266 45.702942)
2494879469,45.6449624,25.595321,3,,POINT (25.595321 45.6449624)
2504757420,45.6347509,25.6352599,3,,POINT (25.6352599 45.6347509)
2504757437,45.6340355,25.6335963,3,crossing,POINT (25.6335963 45.6340355)
2504850444,45.6379678,25.5853373,1,,POINT (25.5853373 45.6379678)
2504850446,45.6383581,25.5849822,3,,POINT (25.5849822 45.6383581)
2504869321,45.6531302,25.6050252,3,,POINT (25.6050252 45.6531302)
2504869370,45.6528197,25.6059643,3,,POINT (25.6059643 45.6528197)
2504869411,45.6525513,25.6045501,3,,POINT (25.6045501 45.6525513)
2520717983,45.5963921,25.5636777,1,,POINT (25.5636777 45.5963921)
2520718051,45.5976976,25.5639406,3,,POINT (25.5639406 45.5976976)
2546308974,45.6417211,25.6311785,1,,POINT (25.6311785 45.6417211)
2562731279,45.6297185,25.6008889,3,,POINT (25.6008889 45.6297185)
2562737789,45.6301293,25.6006322,1,,POINT (25.6006322 45.6301293)
2562740831,45.6298121,25.6001697,3,,POINT (25.6001697 45.6298121)
2564085437,45.6609263,25.5513841,3,,POINT (25.5513841 45.6609263)
2564085443,45.6612675,25.5512336,3,,POINT (25.5512336 45.6612675)
2564187392,45.6619422,25.542625,3,,POINT (25.542625 45.6619422)
2564929117,45.6880679,25.5680375,3,,POINT (25.5680375 45.6880679)
2564929119,45.6782991,25.555582,3,,POINT (25.555582 45.6782991)
2571565966,45.6934825,25.582705,3,,POINT (25.582705 45.6934825)
2571565975,45.6930584,25.5828194,3,motorway_junction,POINT (25.5828194 45.6930584)
2571565976,45.6918609,25.5776509,3,,POINT (25.5776509 45.6918609)
2571566022,45.6931048,25.58824,3,motorway_junction,POINT (25.58824 45.6931048)
2571566033,45.6931247,25.5840846,3,,POINT (25.5840846 45.6931247)
2571566042,45.6935771,25.5839091,3,motorway_junction,POINT (25.5839091 45.6935771)
2571836465,45.6938476,25.58326,3,,POINT (25.58326 45.6938476)
2571836468,45.6938483,25.5831795,3,,POINT (25.5831795 45.6938483)
2573483412,45.6761356,25.5742181,3,,POINT (25.5742181 45.6761356)
2575971570,45.6585241,25.5933547,4,,POINT (25.5933547 45.6585241)
2575971599,45.6584878,25.5936553,4,,POINT (25.5936553 45.6584878)
2578917705,45.6565434,25.6228911,3,,POINT (25.6228911 45.6565434)
2578917719,45.650996,25.6257949,3,,POINT (25.6257949 45.650996)
2578936373,45.6576906,25.6224879,3,,POINT (25.6224879 45.6576906)
2578936381,45.6542894,25.6241059,4,traffic_signals,POINT (25.6241059 45.6542894)
2622096157,45.6506534,25.6163469,3,,POINT (25.6163469 45.6506534)
2622104963,45.6532632,25.6045673,3,,POINT (25.6045673 45.6532632)
2622105794,45.6600545,25.5953566,3,,POINT (25.5953566 45.6600545)
2622105798,45.6597107,25.6069272,3,,POINT (25.6069272 45.6597107)
2622105799,45.659677,25.6069668,3,,POINT (25.6069668 45.659677)
2622105801,45.6599571,25.5949138,3,,POINT (25.5949138 45.6599571)
2622105802,45.6599271,25.6131211,3,,POINT (25.6131211 45.6599271)
2622105806,45.6599749,25.6130823,3,,POINT (25.6130823 45.6599749)
2622105807,45.6596506,25.6073363,3,,POINT (25.6073363 45.6596506)
2622105812,45.6600135,25.6070476,3,,POINT (25.6070476 45.6600135)
2622105820,45.6599989,25.6073462,3,,POINT (25.6073462 45.6599989)
2622105837,45.6669294,25.5912047,3,,POINT (25.5912047 45.6669294)
2622108491,45.6667716,25.5774989,3,,POINT (25.5774989 45.6667716)
2622108493,45.6636716,25.5778907,3,,POINT (25.5778907 45.6636716)
2622108499,45.666688,25.5776442,3,,POINT (25.5776442 45.666688)
2622108501,45.66659,25.5775491,3,,POINT (25.5775491 45.66659)
2622108507,45.6666917,25.5773802,3,,POINT (25.5773802 45.6666917)
2622108876,45.665857,25.609229,3,,POINT (25.609229 45.665857)
2622108877,45.6656397,25.6091738,3,,POINT (25.6091738 45.6656397)
2622108883,45.6655788,25.6094848,3,,POINT (25.6094848 45.6655788)
2622108887,45.6658285,25.6095642,3,,POINT (25.6095642 45.6658285)
2622120000,45.6500704,25.6263852,3,,POINT (25.6263852 45.6500704)
2622123706,45.6457923,25.5896338,3,,POINT (25.5896338 45.6457923)
2622129861,45.6254748,25.6433105,3,,POINT (25.6433105 45.6254748)
2622134945,45.688213,25.5681373,3,,POINT (25.5681373 45.688213)
2622134959,45.6880872,25.5685952,3,,POINT (25.5685952 45.6880872)
2622134967,45.6790212,25.5557029,3,,POINT (25.5557029 45.6790212)
2622134976,45.6879286,25.5681143,3,,POINT (25.5681143 45.6879286)
2622135001,45.687888,25.5684415,3,,POINT (25.5684415 45.687888)
2622135003,45.6789775,25.5558937,3,,POINT (25.5558937 45.6789775)
2622135009,45.6783038,25.5557407,3,,POINT (25.5557407 45.6783038)
2622685919,45.6597955,25.5540197,3,,POINT (25.5540197 45.6597955)
2622685945,45.6595604,25.5539531,3,,POINT (25.5539531 45.6595604)
2624124759,45.6561418,25.5558982,2,,POINT (25.5558982 45.6561418)
2624124783,45.6603877,25.562964,3,,POINT (25.562964 45.6603877)
2661250226,45.6501133,25.6239694,3,,POINT (25.6239694 45.6501133)
2661250228,45.6502995,25.6214897,4,traffic_signals,POINT (25.6214897 45.6502995)
2661250230,45.6502546,25.6228256,3,,POINT (25.6228256 45.6502546)
2661250232,45.6510327,25.6166749,3,,POINT (25.6166749 45.6510327)
2681838399,45.6422818,25.6392598,3,,POINT (25.6392598 45.6422818)
2684078767,45.6689549,25.591085,3,,POINT (25.591085 45.6689549)
2684142250,45.6600174,25.5615562,3,,POINT (25.5615562 45.6600174)
2684142252,45.6602572,25.5616193,3,,POINT (25.5616193 45.6602572)
2684142256,45.6601969,25.5614404,3,,POINT (25.5614404 45.6601969)
2684142257,45.6601109,25.5617673,3,,POINT (25.5617673 45.6601109)
2684142261,45.6600155,25.5616004,3,,POINT (25.5616004 45.6600155)
2684145372,45.6654846,25.5695493,3,,POINT (25.5695493 45.6654846)
2684145373,45.6657096,25.5705579,1,,POINT (25.5705579 45.6657096)
2684765819,45.6510923,25.6087476,3,,POINT (25.6087476 45.6510923)
2684765825,45.6506405,25.6088818,3,,POINT (25.6088818 45.6506405)
2686254771,45.6494709,25.6274874,3,,POINT (25.6274874 45.6494709)
2686254772,45.6493737,25.627042,3,,POINT (25.627042 45.6493737)
2686285424,45.6586279,25.6217279,3,,POINT (25.6217279 45.6586279)
2686285430,45.6596726,25.6073754,3,,POINT (25.6073754 45.6596726)
2687114351,45.6476392,25.620691,3,,POINT (25.620691 45.6476392)
2687329607,45.6602327,25.595129,3,,POINT (25.595129 45.6602327)
2687582460,45.6692628,25.6375158,3,,POINT (25.6375158 45.6692628)
2687582468,45.669511,25.637748,3,,POINT (25.637748 45.669511)
2687582482,45.6412993,25.6356351,3,,POINT (25.6356351 45.6412993)
2688256004,45.6599188,25.6074428,3,,POINT (25.6074428 45.6599188)
2688256012,45.6587088,25.6067915,3,,POINT (25.6067915 45.6587088)
2688962347,45.6501413,25.6259611,3,,POINT (25.6259611 45.6501413)
2688962351,45.6498582,25.6260161,3,,POINT (25.6260161 45.6498582)
2688962352,45.6498364,25.6261729,3,,POINT (25.6261729 45.6498364)
2688962353,45.6494261,25.6269896,3,,POINT (25.6269896 45.6494261)
2688962356,45.6501668,25.6262763,3,,POINT (25.6262763 45.6501668)
2688962357,45.650089,25.625909,3,,POINT (25.625909 45.650089)
2717170082,45.6604294,25.6116472,3,,POINT (25.6116472 45.6604294)
2717170086,45.6601763,25.6091316,3,,POINT (25.6091316 45.6601763)
2717170089,45.6600433,25.6084996,3,,POINT (25.6084996 45.6600433)
2760725898,45.6318928,25.6027789,1,,POINT (25.6027789 45.6318928)
2763369821,45.6474001,25.6511741,3,,POINT (25.6511741 45.6474001)
2763370676,45.6474684,25.6520538,1,,POINT (25.6520538 45.6474684)
2763370694,45.6474028,25.6514852,1,,POINT (25.6514852 45.6474028)
2763370758,45.6473937,25.650389,3,,POINT (25.650389 45.6473937)
2763370770,45.6479271,25.6503944,3,,POINT (25.6503944 45.6479271)
2769825353,45.66417,25.5804172,3,,POINT (25.5804172 45.66417)
2769825358,45.6528711,25.5880339,1,,POINT (25.5880339 45.6528711)
2769825380,45.6532758,25.5876234,3,,POINT (25.5876234 45.6532758)
2769825398,45.6527099,25.589595,1,,POINT (25.589595 45.6527099)
2775285938,45.6196034,25.6245793,3,,POINT (25.6245793 45.6196034)
2775285942,45.6198773,25.6256603,3,,POINT (25.6256603 45.6198773)
2775285950,45.6193276,25.6265803,3,,POINT (25.6265803 45.6193276)
2775285958,45.6211942,25.6213955,1,,POINT (25.6213955 45.6211942)
2775285960,45.6201625,25.6220768,3,,POINT (25.6220768 45.6201625)
2775285965,45.6192376,25.6216343,3,,POINT (25.6216343 45.6192376)
2775285990,45.6195565,25.627128,3,,POINT (25.627128 45.6195565)
2775286003,45.6187123,25.6263415,4,,POINT (25.6263415 45.6187123)
2775286020,45.6204364,25.622675,1,,POINT (25.622675 45.6204364)
2775286024,45.6183452,25.6275013,3,,POINT (25.6275013 45.6183452)
2775286041,45.6203519,25.6209047,3,,POINT (25.6209047 45.6203519)
2775286061,45.6193847,25.6262584,3,,POINT (25.6262584 45.6193847)
2775286063,45.6185465,25.626328,3,,POINT (25.626328 45.6185465)
2775286102,45.6197854,25.623265,3,,POINT (25.623265 45.6197854)
2775286105,45.6187011,25.6264274,3,,POINT (25.6264274 45.6187011)
2775286106,45.6190424,25.6260719,3,,POINT (25.6260719 45.6190424)
2775286111,45.6188985,25.6269454,4,,POINT (25.6269454 45.6188985)
2775286117,45.6188609,25.6255856,3,,POINT (25.6255856 45.6188609)
2775298209,45.6280794,25.6187852,1,,POINT (25.6187852 45.6280794)
2775306449,45.6269015,25.6206761,3,,POINT (25.6206761 45.6269015)
2775306453,45.6363029,25.617546,3,,POINT (25.617546 45.6363029)
2775333248,45.6216151,25.6231882,1,,POINT (25.6231882 45.6216151)
2775369112,45.6846995,25.5433165,3,,POINT (25.5433165 45.6846995)
2775369118,45.6848709,25.5434678,3,,POINT (25.5434678 45.6848709)
2775369123,45.6842845,25.543032,3,,POINT (25.543032 45.6842845)
2775369126,45.6837706,25.5439591,3,,POINT (25.5439591 45.6837706)
2775369131,45.6841416,25.5424898,3,,POINT (25.5424898 45.6841416)
2775369150,45.6832595,25.5431793,3,,POINT (25.5431793 45.6832595)
2775369156,45.6846519,25.5436444,3,,POINT (25.5436444 45.6846519)
2775369158,45.6850466,25.5424185,3,,POINT (25.5424185 45.6850466)
2775369163,45.6848624,25.5419308,3,,POINT (25.5419308 45.6848624)
2775369164,45.6843394,25.5429841,4,,POINT (25.5429841 45.6843394)
2775369167,45.683481,25.543726,3,,POINT (25.543726 45.683481)
2775373896,45.6838631,25.5441958,3,,POINT (25.5441958 45.6838631)
2776103999,45.7220903,25.5791092,3,,POINT (25.5791092 45.7220903)
2776104001,45.7221672,25.5789378,3,,POINT (25.5789378 45.7221672)
2776104010,45.7221884,25.5790876,3,,POINT (25.5790876 45.7221884)
2776104012,45.7217511,25.5794051,3,,POINT (25.5794051 45.7217511)
2776104054,45.7220928,25.5709743,3,,POINT (25.5709743 45.7220928)
2776104056,45.7221068,25.579306,4,,POINT (25.579306 45.7221068)
2776104086,45.7225343,25.5791867,3,,POINT (25.5791867 45.7225343)
2776104089,45.7222414,25.5710006,3,,POINT (25.5710006 45.7222414)
2776686183,45.6154635,25.6532673,3,,POINT (25.6532673 45.6154635)
2776765718,45.626565,25.6204543,1,,POINT (25.6204543 45.626565)
2776765908,45.6257884,25.6243891,1,,POINT (25.6243891 45.6257884)
2776794867,45.7216268,25.5714587,1,,POINT (25.5714587 45.7216268)
2776794915,45.7195044,25.5720829,1,,POINT (25.5720829 45.7195044)
2776794936,45.7194182,25.5717091,3,,POINT (25.5717091 45.7194182)
2776794946,45.7220713,25.5702792,3,,POINT (25.5702792 45.7220713)
2776794949,45.7216817,25.5710514,3,,POINT (25.5710514 45.7216817)
2776794963,45.7215896,25.5711897,3,,POINT (25.5711897 45.7215896)
2776794976,45.7215204,25.5711123,3,,POINT (25.5711123 45.7215204)
2776794994,45.7215444,25.5709794,3,,POINT (25.5709794 45.7215444)
2776794995,45.7212039,25.5697006,1,,POINT (25.5697006 45.7212039)
2776794998,45.7213471,25.5702575,3,,POINT (25.5702575 45.7213471)
2776795691,45.7221422,25.5713175,1,,POINT (25.5713175 45.7221422)
2776825786,45.6368302,25.5847843,1,,POINT (25.5847843 45.6368302)
2776825877,45.6371012,25.5853407,3,,POINT (25.5853407 45.6371012)
2776837891,45.6663819,25.599035,3,,POINT (25.599035 45.6663819)
2776837893,45.6663598,25.5989892,3,,POINT (25.5989892 45.6663598)
2776837898,45.6667087,25.5988775,3,,POINT (25.5988775 45.6667087)
2776837904,45.6662486,25.5988804,3,,POINT (25.5988804 45.6662486)
2778172206,45.6398123,25.5781857,3,,POINT (25.5781857 45.6398123)
2778172218,45.6401407,25.5774292,3,,POINT (25.5774292 45.6401407)
2778172230,45.6393635,25.5768169,1,,POINT (25.5768169 45.6393635)
2778172261,45.6398099,25.5763153,1,,POINT (25.5763153 45.6398099)
2778172274,45.6397089,25.5769745,3,,POINT (25.5769745 45.6397089)
2778845211,45.6633106,25.6206892,1,,POINT (25.6206892 45.6633106)
2778959020,45.7058852,25.5748384,1,,POINT (25.5748384 45.7058852)
2778959025,45.7055209,25.5752674,3,,POINT (25.5752674 45.7055209)
2778969012,45.6733672,25.5646956,1,,POINT (25.5646956 45.6733672)
2779008942,45.6860943,25.6017298,3,,POINT (25.6017298 45.6860943)
2779045462,45.648002,25.5839091,3,crossing,POINT (25.5839091 45.648002)
2779045472,45.6470795,25.5829202,3,,POINT (25.5829202 45.6470795)
2779045503,45.6478476,25.5840591,3,,POINT (25.5840591 45.6478476)
2779045506,45.6476111,25.5802755,1,,POINT (25.5802755 45.6476111)
2779080208,45.6371537,25.6148174,3,,POINT (25.6148174 45.6371537)
